title,text,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,spam_label,sentiment_label,id,url,rating,types
Grand Mercure Singapore Roxy,"Disappointing stay. The study chair was dirty with food crumbs — I had to put a towel on it just to sit. The air duct made loud noises even when the aircon was off, and it got worse when turned on. I didn’t report it as I was prepping for an important meeting, but the sleepless night really affected me. Not the standard I expected from a Grand Mercure hotel.",False,True,"Dear R P,

Thank you for taking the time to share your feedback. We sincerely apologise for your experience with us and regret that we did not meet your expectations. Please rest assured that we are committed to providing excellent service and quality to all of our guests.

We are actively addressing the issue you encountered. Kindly contact us directly at H3610-FO16@accor.com so that we can assist you further.

Sincerely,
The Grand Mercure Singapore Roxy Team",Hotel,0,1.0,not spam,bad,ChIJhe37fXIY2jERBpZdIxltdm0,https://maps.google.com/?cid=7887611752120948230&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment"
Grand Mercure Singapore Roxy,"Bedbugs. This hotel has bed bugs. Stay at your own risk.

We found a live one, caught it, and brought it to the hotel staff. Their reaction was honestly underwhelming. They claimed they will inform housekeeping to do an inspection but anyone who has dealt with bed bugs before knows that just cleaning in itself is woefully insufficient. After plenty of back and forth between the platform, the hotel, and us, they claimed they requested pest control inspection but were ultimately “unable” to share the proof of this inspection with us. I suppose to be fair I should mention they were kind enough to refund us one night’s stay (minus taxes and service fees that they deducted from the refund) out of five - how generous!

From their initial response to the way this eventually closed, I still have no confidence that they have the level of care for their guests needed to maintain a bed bug free hotel and certainly would never choose to or recommend anyone to stay here.",False,False,,Hotel,0,1.0,not spam,bad,ChIJhe37fXIY2jERBpZdIxltdm0,https://maps.google.com/?cid=7887611752120948230&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment"
Sixth Avenue MRT Station (DT7),Where can I buy a drink?,False,True,,Railway services,0,1.0,not spam,bad,ChIJaxp43lUR2jER99f_hfP1Av8,https://maps.google.com/?cid=18375519855899039735&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment"
Sixth Avenue MRT Station (DT7),고급 주택가가 밀집한 동네에 있는 역,False,True,,Railway services,0,3.0,spam,good,ChIJaxp43lUR2jER99f_hfP1Av8,https://maps.google.com/?cid=18375519855899039735&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment"
Village Hotel Katong,"Rude, unprofessional reception staff member.

When my partner and I arrived at the hotel at around 4pm on Monday 18/8, we were greeted in an oddly offhand manner by a female receptionist who took around 10 mins assigning us a room, saying that none of the rooms had been cleaned yet.  We thought this was a bit strange, but we finally got assigned a room. However, when got to the room, we found that she had given us a twin room without telling us, even though we had booked a king room. When we went back to reception to question this, she rather rudely handed us off to another colleague without any apology for her actions at all.
The other receptionist thankfully had no trouble finding us a king room right away.. We were however, disappointed by the rude and unprofessional behaviour the original receptionist.",False,False,"Dear Baba David
Kamsiah (thank you) for taking the time to share your feedback. We sincerely apologize for the disappointing arrival experience you had with us. The behavior you described from our reception staff is unacceptable and does not reflect the standards we strive to uphold.
We are truly sorry for the delay, the room mix-up, and the lack of apology and courtesy you received. Please rest assured that we are addressing this issue with our team to ensure it does not happen again.
We appreciate you bringing this to our attention and hope you might consider giving us another chance to provide you with the high-quality service we are known for.
Best regards
Audrey",Hotel,0,1.0,not spam,bad,ChIJw7KGjXEY2jER0am68tliua4,https://maps.google.com/?cid=12590202921510676945&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment"
Village Hotel Katong,"Carpark coupon did not work with 3 cars behind us, probably eager to leave as we were. We had to turn around and head back to the reception. This was obviously bloody inconvenient. He comes back mad saying that the coupon was a one-time use only and we had to pay S$14+.Pissed at this point, went in and asked for the duty manager.I thought nothing would shock me anymore but was told that the duty manager was in a meeting and if we needed to see the duty manager then we had to wait! Suddenly, the tables turned and she issues us a coupon. I am absolutely ashamed to have chosen this hotel as a gift for my his birthday and apologized all the way back home. Room was ok but bad service & Terrible breakfast. There are many hotels a stone's throw away if you choose this vicinity such Indigo, Holiday Inn, Grand Mercure or even Santa Grand. I haven't stayed in these properties but I doubt they'd be as horrific. Otherwise, PLENTY of options outside this vicinity within this price range! Try the breakfast at the Amara at Tanjong Pagar for example. That's what you call bang for your buck.
I wouldn't recommend this hotel to anyone. Good thing we did not pay an exorbitant price as we booked on Trip.com via Skyscanner for S$230 nett. Still, a complete waste of money and if you really value your time, it's time better spent elsewhere for people as busy as us.
Perhaps, the management should reconsider their hiring process, invest in a guest relations team but what use when the staff are so poorly trained.  WHAT A HORRIFYING DISSAPOINTMENT!",False,False,"Dear Swathi Raj
Kamsiah (thank you) for taking the time to share your experience with us. We’re truly sorry to hear that your recent stay did not meet your expectations, especially as it was meant to be a special occasion.
Please accept our sincere apologies for the inconvenience caused by the carpark coupon issue and the wait to speak with our duty manager. We understand how frustrating it must have been to be delayed at the exit, particularly with others waiting behind you. Please be assured that we will definitely find a better solution to handle the carpark situation.
We’re also very sorry that the service and breakfast did not meet your expectations. We will be reviewing your comment to our team to ensure that improvements are made.
While we’re glad to hear that the room was satisfactory, we regret that the overall experience fell far short. We will definitely go back to the drawing board to see how we can improve to ensure a better guest experience.
Once again,  we’re sorry that we didn’t deliver the experience you deserved and we hope that you would give us another opportunity in future to welcome you back.
Best regards
Audrey",Hotel,0,1.0,not spam,bad,ChIJw7KGjXEY2jER0am68tliua4,https://maps.google.com/?cid=12590202921510676945&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment"
Joo Chiat Complex,"Toilets closes 1hr b4, arnd 8pm. Why?
And this is not the 1st time.
Facility management should take a closer look.",False,True,,Shopping mall,0,1.0,not spam,bad,ChIJlULslBAY2jERh1cJ-h8qH5Y,https://maps.google.com/?cid=10817411146794489735&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"shopping_mall, point_of_interest, establishment"
Joo Chiat Complex,"Useless shops all run by lazy people...all closed by 7pm...wasted my time going there.
Lazy owners all running home to be with the family a d hooray2.
Krap place....",False,False,,Shopping mall,0,1.0,not spam,bad,ChIJlULslBAY2jERh1cJ-h8qH5Y,https://maps.google.com/?cid=10817411146794489735&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"shopping_mall, point_of_interest, establishment"
Victoria Junior College,Worse inconsiderate school in the whole world. Conduct event on the weekend and make neighbourhoods life miserable. I was siting for University  exam at home and they were singing so loud. Called them to reduce noise no point.... just horrible horrible.. selfish school.......,False,False,,Junior college,0,1.0,not spam,bad,ChIJF_09TJ8i2jERuSvA4AMZtEQ,https://maps.google.com/?cid=4950609394833304505&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"university, school, point_of_interest, establishment"
Victoria Junior College,"A few VJC ladies bullying my hyperactive child in study area and later deliberately waited for me at lift are after entrance and verbally abuse me with insults and shouting. After that I reported to the school with back view photo of one of student in uniform. But the VJC VP admin knowing student last paper has passed and said there is still private candidates and exams still ongoing for other students to not cause stress to them he won’t disturb them at this point and also he said due to PDPA he cannot let me see any photos to identify the students. In first place I don’t even need names or nric of students to be given, it’s just an excuse to me given by the VP. Also, the students no longer taking anymore exam, even if they are, I believe the. p has negative and wrong view that his approach to them will cause them stress because my intentions was they be involve in short session to counsel them and not reprimand them or so. I wouldn’t agree that stress is a factor since they can Attack child and mother during studying time. This is another way of telling me they can’t do anything. I have go all the way to seek help and my intention was to get a respectable teacher figure to counsel these students so that they won’t behave unreasonably in the society in the future with such Low morality in them. They probably not taught moral values in the school. And the school passive approach is a case of the bad leading the blind. Aren’t should not send their child just because the school is of good reputation in academic when the moral beliefs are low. They won’t grow to be useful person with such attitude and in this school.",False,True,,Junior college,0,1.0,not spam,bad,ChIJF_09TJ8i2jERuSvA4AMZtEQ,https://maps.google.com/?cid=4950609394833304505&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"university, school, point_of_interest, establishment"
Keppel Club,"Responding to Keppel Club’s updated comment below.

Imagine you have paid the joining fees and monthly subscription fees, and the Club says ""Sorry you cannot book the tennis facility because we have leased it out to a tennis academy.""

Keppel Club has 2 tennis courts and have signed a multi-year contract to lease out the courts to Vamos Tennis Academy. The Club has blocked out peak hours for both courts on weekdays and weekends on their online booking website.

The response from Keppel Club is a clear misrepresentation. It is false that ""one of them is always available for members to book"". There is written documentation proof to back this up.

Importantly, Keppel Club has stated that the purpose is to ""build the tennis community through lessons, junior development and supporting club games"".

As a member, we should ask 5 key questions :

1. Why continue to charge us monthly fees if we are unable to use the club facilities?
2. Is it more profitable to lease out the tennis courts to a tennis academy?
3. Was there a transparent process on the selection of Vamos Tennis Academy?
4. How much is Keppel Club earning per month from this arrangement with Vamos?
5. Did the Club have to resort to this approach to increase its financials? What are we missing here?

Why stop at tennis? Why not lease out the golf course to a golf academy and might also boost its financial returns?

If we look at other club's approach, a similar club in the East has 3 tennis courts and have a tennis academy as well. But they have a clear policy that one tennis court will always be available to members to book. This could be a balanced approach that Keppel should be implementing and not falsely claiming it in their response.

I hope that Keppel Club will at least communicate with the members on this corporate action. It will be a bonus if the Club engages the members to share their views.",False,False,"It is not correct that Keppel Club does not allow members to book the tennis courts. The Club has two courts. One of them is always available for members to book. And if there is no class, the other courts will also be made available for members to book. The decision of having an academy, like in all clubs, is to help build the tennis community through lessons, junior development and supporting club games. Thank you for sharing your feedback. We appreciate your concerns and would love the opportunity to discuss your concerns in person or through our internal channels. We will reach out to you separately to discuss this matter further.",Country club,0,1.0,not spam,bad,ChIJ2QdCQegb2jERpeuye8JoFDw,https://maps.google.com/?cid=4329200326318156709&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"tourist_attraction, golf_course, athletic_field, sports_club, sports_activity_location, restaurant, food, point_of_interest, establishment"
Keppel Club,very bad service and attitude in the Tee Top restaurant.  Highly recommend not eat in this restaurant. I don't understand how the management team training the team doing service for customers!,False,False,,Country club,0,1.0,not spam,bad,ChIJ2QdCQegb2jERpeuye8JoFDw,https://maps.google.com/?cid=4329200326318156709&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"tourist_attraction, golf_course, athletic_field, sports_club, sports_activity_location, restaurant, food, point_of_interest, establishment"
Fourth Avenue Residences,4th Avenue Residences. What an ugly housing complex. A real eye sore,False,False,,Condominium complex,0,1.0,not spam,bad,ChIJsdsas2ER2jERStdWxVuqeWU,https://maps.google.com/?cid=7312062781142259530&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"condominium_complex, point_of_interest, establishment"
Fourth Avenue Residences,This is from GRAB chauffeur ! Security won't let me take passengers! They tell me they're in charge! I am forced to cancel the pick up passengers,False,True,,Condominium complex,0,1.0,not spam,bad,ChIJsdsas2ER2jERStdWxVuqeWU,https://maps.google.com/?cid=7312062781142259530&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"condominium_complex, point_of_interest, establishment"
Mandarin Gardens,"Too huge and too chaotic
Condo is old and there are repairs/noisey
Units and fixtures are old, smelly, moulds on the walls/doors, rusts on irons, old & damaged wooden floors/skirting, windows probably from time when it was built, the corridors are used like own living space and there are always some repairs where other units aren't informed about such works. Anybody can walk in and out of the property without much questions.
Expected rents pushed up without any logic to match neighboring brand new seaside residences condo which is beautiful so totally illogical why old condo would such as this ask such higher rents! Landlords are very greedy here, they would try to push the rents up by 30-50% for totally run down & 40+ yr old units, even for those slightly renovated but at the same asking rents one could get much better deal around CBD, Orchard/River valley, Mayer Rd, AMBER Rd and Tanjong Rhu side. Much lesser at Telok Kurau with very good properties.
It's kind of used like vacation house where landlords put units on rent and they still come and use condo facilities making it more crowded!
Too many pigeons on the property live/feed on the property but they are not good for human health. Find them on the balcony and window slabs.
The only good thing is you can walk dogs in the condo.",False,True,,Condominium complex,0,1.0,not spam,bad,ChIJ64eWvKIi2jERqjmB7_qOOhQ,https://maps.google.com/?cid=1457634637818968490&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"condominium_complex, apartment_complex, point_of_interest, establishment"
Mandarin Gardens,"Some weird guys live in this condo. When I was checking out, it was the perfect place to live, however two boys kept on harassing me. I did some digging and heard their names were Suparna Singa and Tookaston",False,False,,Condominium complex,0,1.0,not spam,bad,ChIJ64eWvKIi2jERqjmB7_qOOhQ,https://maps.google.com/?cid=1457634637818968490&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"condominium_complex, apartment_complex, point_of_interest, establishment"
Parc Esta,"The short malay uncle guard is condescending. He will cut you off and ask for your phone number in a rude tone while you're explaining your visit, after which he will just direct you to park at Mezzanine floor with no further instructions.

Lobbies and blocks are not marked for visitors, so you'll have to search and walk to find the block aimlessly.

The Indian lady guard sitting at the basement will just give you a dirty look because you're a visitor walking around like a headless chicken.

Once you found the block, you'll notice the block numbers are just small numbers covered by overgrown plants, it's as if it's already not difficult enough to search for the invisible block numbers at basement lobbies.

To think an ""expensive"" place would be a nice place to live in, absolutely ridiculous just like many condominiums in Singapore.",False,True,,Condominium complex,0,1.0,not spam,bad,ChIJUbVrXzgZ2jERnFh_LMIzMho,https://maps.google.com/?cid=1887628102884874396&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"condominium_complex, housing_complex, point_of_interest, establishment"
Parc Esta,"Ever since people started living here last year, there have been bugs everywhere, and it seems no one is addressing the issue. This situation is quite unique and not typical of other living areas in Singapore.
DON'T LIVE HERE IF YOU ARE ALLERGIC.",False,False,Oh… Thanks for the review!,Condominium complex,0,1.0,not spam,bad,ChIJUbVrXzgZ2jERnFh_LMIzMho,https://maps.google.com/?cid=1887628102884874396&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"condominium_complex, housing_complex, point_of_interest, establishment"
National Junior College,Parents sending their children to school clogging up the bus stop. Please send some LTA officers there to get it under control. Made it so difficult for the buses to get to the stop.,False,False,,Junior college,0,1.0,not spam,bad,ChIJ61lTU6EQ2jERiBDECMxHYFY,https://maps.google.com/?cid=6224053626671992968&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"university, school, point_of_interest, establishment"
National Junior College,Wong,False,False,,Junior college,0,1.0,not spam,bad,ChIJ61lTU6EQ2jERiBDECMxHYFY,https://maps.google.com/?cid=6224053626671992968&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"university, school, point_of_interest, establishment"
Singapore Island Country Club (Bukit Location),"Jimmy at the desk was obnoxious and tried to film my friend after we asked why all of the amenities were closed on Mondays. It was explained that everything was closed due to maintenance, which is understandable, but don’t charge $250 and then randomly let foursomes out on the 10th hole to halt the course to a standstill. Don’t waste your time or money here, public courses are much nicer.",False,False,,Country club,0,1.0,not spam,bad,ChIJNecNarcQ2jERdw5GN_6OhK4,https://maps.google.com/?cid=12575333282025442935&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"sports_club, point_of_interest, establishment"
Singapore Island Country Club (Bukit Location),"DO NOT GOLF HERE! Zero amenities, everything is “closed for maintenance” (canteen closed for maintenance, water stops closed for maintenance, driving range closed for maintenance, restaurants, pro shop closed for maintenance,) and you get charged $300 PER PERSON. No water on the entire course, even though Jimmy, the manager, told us there would be at certain stops. But they were closed. When asked after the round (that we didn’t finish because the wait to play was too long) about all the issues, Jimmy said that the course doesn’t control what is open on the course. According to Jimmy,  the club doesn’t control the pro shop, the driving range, the golf course, the canteens, or the water availability to players when it’s 36c outside. No apologies and when asked why he told us things were closed that he said they were open, Jimmy started to film me. The single worst tourist trap rip off course I’ve ever seen in my life. AVOID THIS GOLF COURSE!",False,True,,Country club,0,1.0,not spam,bad,ChIJNecNarcQ2jERdw5GN_6OhK4,https://maps.google.com/?cid=12575333282025442935&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"sports_club, point_of_interest, establishment"
Guthrie House,"I had the most unpleasant, inhumane experience with the Senior Property Manager, Charles Quek today. One week ago, on 30 Jan at 7.55pm, I tripped and had a bad fall outside Cold Storage due to uneven tiles on the driveway while walking home after making my purchase. I fell forward and all my grocery spilled on the pavement. A young gentleman passed by and all he could manage was asked ""Are you Ok?""  and walked away. My left knee was bleeding and hurting and my left elbow was also bleeding when I used my left elbow to break the fall. I trudged home 400 km away grittting my teeth till I reached home. I iced down the brusied knee. It was so painful I could barely walk. I rested and applied whatever left over antiseptic cream I could find in my home first aid box while jugggling with caring for my husband. Today, I went to Cold Storage around 8.45am to report the incident to the security guard at the counter. I brought him outside to show him where the uneven tiles were and told him to do something before someone else trip and fall, maybe a worse fall than mine. He took down my contact number and said that he will inform Charles to call me by today. Charles called me at 11am and apologised for the incident. He wanted to end the call until I said that the management Guthrie House should be responsible for my fall. He then asked me to see the doctor and send the invoice to him. I saw the doctor at Advantage Medical Clinic at 2pm and whatsapp and emailed the invoice to Charles. As there were no reponse from him, I went to his office to give him the invoice. I asked him how is he going to pay me. All he said was asked me to wait
outside while he took the invoice and went inside his office. He paid me $84.20 in cash. I showed him my bruised knee and he dared said that it was a small fall. On my way home, I saw that the management still did nothing to the uneven tiles. Such narcisstic people reflects the lousy management of this building. Only know how to add oil to fire.",False,False,,Business center,0,1.0,not spam,bad,ChIJm4FN5MoR2jER2GHX6oHY6bU,https://maps.google.com/?cid=13108246242940903896&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"corporate_office, point_of_interest, establishment"
Guthrie House,Parking here is extortionate and a big turn off to doing anything here,False,True,,Business center,0,1.0,not spam,bad,ChIJm4FN5MoR2jER2GHX6oHY6bU,https://maps.google.com/?cid=13108246242940903896&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"corporate_office, point_of_interest, establishment"
Hwa Chong International School,"Some teachers cannot even speak basic English properly, and I don’t mean the Mother Tongue teachers. How will they teach if they can’t even write grammatically correct sentences? I seriously think some of the teachers here have no idea what they’re doing.

Facilities are HORRIBLE. Everything is old and of poor quality. Compared to the amount of tuition that I pay this school, the facilities are so worn and cheap.
School food is horrible, either overcooked or undercooked. Doesn’t even taste good. The main building canteen is not much better.

Boarding is the absolute worst. Rooms have a serious pest problem that the school REFUSES to do anything about, mentors blatantly favor some boarders over others, and give them different treatment. They always treat Chinese boarders better than foreign boarders, and every boarding activity accommodates to them. Mandatory to watch a Chinese movie with no subtitles? What a joke.
Even the announcements made by boarding council members are in Chinese. Do you expect foreigners to translate everything you say on the spot?

Mentors make the boarding experience much more difficult... speaking in a rude tone to boarders, saying things that are completely out of line / inappropriate, etc. I don’t even know where the school is finding these people from. Irresponsible, lazy, ignorant individuals.

Boarding food is trash. Not just me, but my friends report hair, plastic, eggshells being found in the food. They say they are working on it, they say they’ll report it, they say say say and never do. Are you trying to poison your boarders? Families pay boarding fees to let their children eat this garbage? Unbelievable.

AMAZING school! Send your children here asap if you hate them!",False,False,,General education school,0,1.0,not spam,bad,ChIJWXnu7qAQ2jERrOlrI02ICVQ,https://maps.google.com/?cid=6055521038864476588&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,5.0,"school, point_of_interest, establishment"
Hwa Chong International School,"Worse than a prison. Still have nightmares of the place. Terrible management, no real care for students, neglected facilities, and an environment no child should have to endure. Completely unworthy of the fees they charge.",False,False,,General education school,0,1.0,not spam,bad,ChIJWXnu7qAQ2jERrOlrI02ICVQ,https://maps.google.com/?cid=6055521038864476588&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,5.0,"school, point_of_interest, establishment"
Bishan MRT Station (CC15),So very crowded. Packed like sardines and so hard to navigate. Run down and old unlike stations along circle line.,False,True,,Transportation service,0,1.0,not spam,bad,ChIJ07MziFwX2jERAm3KTMyWP9o,https://maps.google.com/?cid=15726454228006890754&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"point_of_interest, establishment"
Bishan MRT Station (CC15),Can we know does this look like elderly. Because they seems to be self claiming they are elderly so they needed the seat. And ignoring a pregnant woman. If this is address as elderly than I will avoid asking for seats next round.,False,True,,Transportation service,0,1.0,not spam,bad,ChIJ07MziFwX2jERAm3KTMyWP9o,https://maps.google.com/?cid=15726454228006890754&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"point_of_interest, establishment"
Thomson Plaza,"Mall is always hot. Aircon is like turned down to save electricity at shoppers’ comfort. Escalator is turned off sometimes, also apparently trying to save money. Toilets got no air and no ventilation",False,False,,Shopping mall,0,1.0,not spam,bad,ChIJC_JDKDAX2jERK0VIm3J7qZI,https://maps.google.com/?cid=10568113732763272491&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment"
Thomson Plaza,"It’s very interesting how Thomson Plaza was recently renovated a few years back but the mall wifi is horrible ! Only the ground floor nearest to the food court has wifi connection , the rest of the 2nd and higher level has no wifi connection!",False,False,,Shopping mall,0,1.0,not spam,bad,ChIJC_JDKDAX2jERK0VIm3J7qZI,https://maps.google.com/?cid=10568113732763272491&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment"
Toa Payoh MRT Station (NS19),"One of the Worst Government Hub in Singapore, Especially the HDB Hub Tolliet was Full of Water & Urine on the Floor on Level 1 & 2 Smelly in every side of the Toliet  No Auto Tap for Basin even after Post COVID Era ,This shouldn't be happen  again, I not so sure the Minister Or Toa Payoh NG ENG HEN Did he ever realised these happens for many years

I urge PAP Government Kindly do more not just talk ,But Real Action have to be Done in One Of The Oldest Town In SG",False,False,,Railway services,0,1.0,not spam,bad,ChIJR_zeZdAX2jERLNdPT1CiXfU,https://maps.google.com/?cid=17680466177938151212&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
Toa Payoh MRT Station (NS19),I don't like toa payoh mrt because I lost my wallet and all my I'd s,False,False,,Railway services,0,1.0,not spam,bad,ChIJR_zeZdAX2jERLNdPT1CiXfU,https://maps.google.com/?cid=17680466177938151212&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
Housing & Development Board,"POOR CUSTOMER SERVICE RELATIONS. we did not get any updates regarding our BTO at all and they kept on saying we did not update them any documents when document have already been submitted. Must worse, we did not receive ANY EMAILS for any updates. IT HAPPENED 3 TIMES! please do a better job!!!! DISAPPOINTED!",False,False,,State government office,0,1.0,not spam,bad,ChIJ3yUXvGYX2jERR500RLLrS60,https://maps.google.com/?cid=12487333542695836999&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.0,"local_government_office, government_office, point_of_interest, establishment"
Housing & Development Board,"office staff needs to be replaced by AI and it would be an improvement. refuse to read their own ToS, simple details all wrong, refuse to admit errors and make changes, refuse to read emails, literally dont even turn on the numbers they put in their signatures and they hold grudges when they realise that they got things all wrong. extremely silly",False,True,,State government office,0,1.0,not spam,bad,ChIJ3yUXvGYX2jERR500RLLrS60,https://maps.google.com/?cid=12487333542695836999&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.0,"local_government_office, government_office, point_of_interest, establishment"
RoyalGreen Condominium,"""Buyer Beware!""

This place is a complete disaster. The houses look great on the outside, but once you move in, you’ll quickly realize how shoddily everything is built. Leaky pipes, poorly installed windows, and electrical issues were all problems we faced within the first few months of living here. The development was rushed, and it’s evident in the lack of attention to detail.

And let’s not talk about the customer service. They’re impossible to get ahold of when you need repairs, and when they finally do show up, they’re often unprofessional and unhelpful. I regret my decision to buy here and highly advise anyone looking to buy a home to steer clear of this place.",False,False,,Condominium complex,0,1.0,not spam,bad,ChIJVQ99T7ob2jERNaXB_mMtdZA,https://maps.google.com/?cid=10409276021235885365&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"condominium_complex, point_of_interest, establishment"
RoyalGreen Condominium,Poor condo with lousy amenties which are damaged so often. Our house walls are so fragile that my kids can hear me peeing in the toilet. I wonder why they cannot install REAL walls. And balcony is like the size of a small bedroom and its wasted. The washer breaks down every 3-6 months. Fridge is not cold at all and shower heads ( both bathroom ) were spolit after 1 week. The flush is spolit after 1 month. The digital lock  and door bell also got problems. Very bad condo,False,False,,Condominium complex,0,1.0,not spam,bad,ChIJVQ99T7ob2jERNaXB_mMtdZA,https://maps.google.com/?cid=10409276021235885365&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"condominium_complex, point_of_interest, establishment"
"The Japanese Association, Singapore","Security officer is unappreciated by their superior here.Over heard a conversation by their fsm towards the officer that they slacken off while playing hp on duty.When it's time to be alert and vigilant,they did their job without their superior noticing.Only when there's no movement maybe they wanted to check their hp once in awhile.This is not 1980s , they need to bloody wake up their idea.As a concern and affected citizen,I think this is unfair fr the officer who was judged based on what their superior see.Sigh.",False,False,,Association / Organization,0,1.0,not spam,bad,ChIJzb8l46sQ2jER4NIDTCvdw_A,https://maps.google.com/?cid=17348953367589933792&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
