title,text,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,spam_label,sentiment_label,id,url,rating,types,policy_label
"The Japanese Association, Singapore",Rude,FALSE,TRUE,,Association / Organization,0,1,not spam,bad,ChIJzb8l46sQ2jER4NIDTCvdw_A,https://maps.google.com/?cid=17348953367589933792&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment",negative_review
The Metropolis,"Poor security management. VERY RUDE INDIAN security officer at the drop off pick up area. I WANT answers from the management
The one in green vest",FALSE,TRUE,,Business center,0,1,not spam,bad,ChIJTQn6SEIa2jERQLJKjg8U-D8,https://maps.google.com/?cid=4609456275658027584&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"real_estate_agency, point_of_interest, establishment",negative_review
The Minton,"Management is not improving, facilities are not kept and keep degrading. The condo is the second biggest in Singapore. Which means the pools are crowded and very noisy. Definitely not for you if you want peace and quiet. Lots of kids left alone to play soccer, ride their bikes and run around everywhere without adult supervision. Pool is noisy until 10pm. Both the lap pool and the main pool. BBQs are very hard to book for weekends because the condo is so crowded. Yes it looks good from the outside but once you start living here, you realise how noisy and crowded it is. The last big issue is how poorly constructed the units were: the materials are cheap and problems started showing after the condo reached 2 years (2016): pipes leaking in bathrooms and showers, electrical issues, walls taking mold and having cracks appear quicker despite new paint, etc. (Happened in my unit in block 10A but also some of my neighbors block 6A, 12C and 14). If you find a unit to rent that's been well maintained, make sure to check all this, and if you have kids this condo can work for you. Otherwise I wouldn't recommend it. Note the shuttle service between the condo and the MRT has been discontinued by the management. It's a 15min walk with kids to the MRT/Nex, or $6-$10 by Grab or Taxi. Once you start walking to MRT/Next a few times, it stops being cute and dawns on you how far and troublesome/expensive it is!",FALSE,TRUE,,Condominium complex,0,1,not spam,bad,ChIJ-e0PCLsX2jERjbu598skU4w,https://maps.google.com/?cid=10111466046830001037&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"condominium_complex, apartment_building, point_of_interest, establishment",negative_review
The Minton,"Worst management I ever encountered. Attitude to everything is ""Don't know"" or ""That's not my job"". Non-working facilities take ages to repair. The condo uses very low quality materials so constantly have to spend $$$ on touch up and repairs (ceiling water seepage etc.). Water supply often disrupted by piping problems. Transport not convenient. The only plus is there's a nice quiet path at the back that is good for running (Jalan Pelikat Park Connector).",FALSE,TRUE,,Condominium complex,0,1,not spam,bad,ChIJ-e0PCLsX2jERjbu598skU4w,https://maps.google.com/?cid=10111466046830001037&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"condominium_complex, apartment_building, point_of_interest, establishment",negative_review
The Santorini,"A place that does not seem receptive to diversity and vibrancy. Families with young children have to reassess the suitability of this environment. The level of peacefulness expected may be stricter than going to a library.

Having stayed in HDB for over 10 years prior staying here, I find the floor quality scores lower than that for HDB floor. I find myself can't have much interactive time at night or evening time with my 2 active preschool kids at home because they may jump on the spot in excitement or pace quickly to retrieve something and the sensitive neighbour will come up and complain. I had zero issues with this during HDB period and both kids were born there. And yes, I can hear my upstairs neighbour's footsteps' noise too if they are in a hurry but walk loudly. Very normal sound. Sometimes can hear their toilet doors closing too.

HDB neighbours feel nicer too. Over here, other than 1 or 2 genuinely nice neighbours, most neighbours are quite aloof and some even leave a first impression that they are more atas.",FALSE,FALSE,,Condominium complex,0,1,not spam,bad,ChIJWccVpW892jERV5h42PAl3E4,https://maps.google.com/?cid=5682458546188884055&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"condominium_complex, point_of_interest, establishment",negative_review
The Santorini,"Definitely zero star.  Obnoxious security guard who is rude, highly disrespectful, abusing his power to pick on visitors for whatever reasons.  From the minute I enter, the experience had been unpleasant.  Told me off rudely because I entered the condo using the residents lane (because there was a traffic cone blocking the visitors lane).  Then as I Was waiting for my hosts who live here (incidentally also a council member) at the corner of the decorative water feature, he told me in rude tone dogs not allowed to walk here, go walk outside the estate, but we weren’t even walking, just sitting and waiting!  So quite obviously that he just wanted to flaunt his power and to be mean.  Given the power the laws recently enacted to protect guards from abuse, they have now become the abuser and harass visitors  unnecessarily.",FALSE,TRUE,,Condominium complex,0,1,not spam,bad,ChIJWccVpW892jERV5h42PAl3E4,https://maps.google.com/?cid=5682458546188884055&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"condominium_complex, point_of_interest, establishment",negative_review
The Seafront On Meyer,"You renovate your lobby and you make delivery riders walk to the basement, down the stairs to delivery. Pathetic. Should have allow delivery riders to go to basement to deliver..",FALSE,TRUE,,Condominium complex,0,1,not spam,bad,ChIJ25O5GF0Y2jERyD0KtRuwde0,https://maps.google.com/?cid=17110775992312020424&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"condominium_complex, point_of_interest, establishment",negative_review
The Seafront On Meyer,It’s a safe and clean air green environment for walk-a-joggers to exercise there,FALSE,FALSE,,Condominium complex,0,5,not spam,good,ChIJ25O5GF0Y2jERyD0KtRuwde0,https://maps.google.com/?cid=17110775992312020424&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"condominium_complex, point_of_interest, establishment",negative_review
THE TRE VER,"Worst management ever. I have moved out for 3 months now and they are still holding on to my app deposit. Completely ignoring emails and just pushing it to the “accounts” department. Refused to give a number to their “accounts department” to contact for follow up.

Apparently they changed manager to MATTHEW, so Mr Matthew if you are reading this, call me back with a resolution or I’ll be leaving this here. Putting a deposit in the app was so fast via paynow. But taking it back …… good luck to all who tries.",FALSE,TRUE,,Condominium complex,0,1,not spam,bad,ChIJX2aIQTgX2jERmJIluZZLty0,https://maps.google.com/?cid=3294184763168232088&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.5,"condominium_complex, apartment_building, point_of_interest, establishment",negative_review
THE TRE VER,"Security all cluster at guardhouse and none of the 5 responded when waiting at the visitoring entry lane. When one finally opened the window, they talk rudely like my driver friend is visiting someone in jail... rough and rude even though owner is beside! Noted the name female secuity officer Sasi. As an owner sitting in my friends car, i dont understand why the estate spend 76k monthly for these type of security. Very disappointed honestly.",FALSE,TRUE,,Condominium complex,0,1,not spam,bad,ChIJX2aIQTgX2jERmJIluZZLty0,https://maps.google.com/?cid=3294184763168232088&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.5,"condominium_complex, apartment_building, point_of_interest, establishment",negative_review
The Waterside,"Today i so angry, i go to waterside with my kids and with my two friends,  one friend with child also and the other one bring dog,
And then , this is not my first time , every day i coming but have one indian security its verry verry....... bad,  he complain about my friend because she bring dog,  and after that complain again when we want go to shop,  we bring troller so... we go to right side.  That make me so angry.  i always coming to shop buy something but now i do want want to coming anymore .

THATS ALL..  THANK YOU!!!!!!!!!!!",FALSE,FALSE,,Condominium complex,0,1,not spam,bad,ChIJQViLFVsY2jERw02ejY0jumg,https://maps.google.com/?cid=7546383216486010307&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"condominium_complex, point_of_interest, establishment",negative_review
The Waterside,Horrible management.,FALSE,FALSE,,Condominium complex,0,1,not spam,bad,ChIJQViLFVsY2jERw02ejY0jumg,https://maps.google.com/?cid=7546383216486010307&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"condominium_complex, point_of_interest, establishment",negative_review
The Woodleigh Mall,"Review for Ten Points Porridge
Rating: 1/10

I had a very disappointing experience at Ten Points Porridge. The porridge was served only warm, not hot, which made it unappetizing. The texture was dry instead of smooth and comforting, and it lacked any real flavor—completely tasteless.

To make things worse, the egg was barely cooked, practically raw, and just sat there without blending into the porridge properly. It felt like no effort was put into making the dish enjoyable.

Overall, this was one of the worst porridge experiences I’ve had. If you’re looking for a warm, flavorful bowl of porridge, this is definitely not the place to go. Would not recommend.",FALSE,TRUE,,Shopping mall,0,1,not spam,bad,ChIJs5FVJhIX2jER7efvOK7ObVM,https://maps.google.com/?cid=6011688325284358125&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment",negative_review
The Woodleigh Mall,"Non-shoppable mall. 3 levels only (B1-Level 2) where top floor consists of only tuition centres.

There's only 2 fashion stores on 1st level.

Better off going Nex (1 mrt station away) or City Square Mall (few stations away).

Shopper reward always lagging called S3 rewards. Developers sure sleeping.

Prides themselves as environmentally friendly mall where the toilet lights keep turning themselves off when there is no people inside it so you are left in a dark in the cubicle if you have to do number 2. Moving around in the cubicle will not turn the lights back on.

Will not come here again. -1/5 mall. Can't believe a cemetery was cleared for THIS. Their spirits would be livid!",FALSE,TRUE,,Shopping mall,0,1,not spam,bad,ChIJs5FVJhIX2jER7efvOK7ObVM,https://maps.google.com/?cid=6011688325284358125&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment",negative_review
The Woodleigh Mall,"Quaint neighbourhood lifestyle mall. Integrated with new community centre, up coming underground bus interchange, Mrt, lake view park, medical centre, education centre, kids playground, Food Republic food court, speciality Cafe's, 24 Hrs Finest supermarket, McDonald's, Popular book store, Singtel, Challenger, bank Atm and upcoming new Hawker centre @ park like settings.
Central location,easy access.

It will be great to visit again when the lake, park and new Hawker centre is opened hopefully middle of 2024.

Update : new Woodleigh Village Hawker Centre and Bidadari Park opened in early September 2024",FALSE,TRUE,,Shopping mall,0,5,not spam,good,ChIJs5FVJhIX2jER7efvOK7ObVM,https://maps.google.com/?cid=6011688325284358125&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment",negative_review
Tiong Bahru Market,"Sadly , so many hawkers have retired and no good ones to take over.
Many stalls have short hours and by lunchtime, are not operating. Dinner is even more pathetic.  A sad shadow of what it used to be . There is still the odd good stall , like the prawn noodles or the roast meats but the queues are overwhelming.",FALSE,TRUE,,Hawker center,0,1,not spam,bad,ChIJOU6y-HkZ2jERchOICIgjl0E,https://maps.google.com/?cid=4726285401114284914&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"restaurant, food, point_of_interest, establishment",negative_review
Tiong Bahru MRT Station (EW17),Lift no. 1 has not been cleaned since last year. There's a foul smell probably from urine. Disgusting.,FALSE,TRUE,,Railway services,0,1,not spam,bad,ChIJh5-QyX4Z2jER6AS12kg9wwM,https://maps.google.com/?cid=271127785688597736&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"point_of_interest, establishment",negative_review
Tiong Bahru MRT Station (EW17),Crowded but tiong bahru plaza got some nice food,FALSE,TRUE,,Railway services,0,1,not spam,good,ChIJh5-QyX4Z2jER6AS12kg9wwM,https://maps.google.com/?cid=271127785688597736&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"point_of_interest, establishment",negative_review
Tiong Bahru Plaza,"sorry but the toilets here really need some proper maintenance, rest of the mall is fine but the toilets are just not up to par with cleanliness standards and upkeep",FALSE,TRUE,,Shopping mall,0,1,not spam,bad,ChIJe5qyMnkZ2jERYRN7QP_pCMQ,https://maps.google.com/?cid=14125797513755300705&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"shopping_mall, point_of_interest, establishment",negative_review
Tiong Bahru Plaza,"The trampoline at the 3rd level playground was barrier for more than one years still not done the repairs work yet..

My son has been visiting for several times and feels very disappointed why not open it for so long… Because he loves to play trampoline. I believe other kids will be the same feeling too..

I really hope this feedback may raise the awareness to the management and expedite to complete the repair work…",FALSE,TRUE,,Shopping mall,0,1,not spam,bad,ChIJe5qyMnkZ2jERYRN7QP_pCMQ,https://maps.google.com/?cid=14125797513755300705&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"shopping_mall, point_of_interest, establishment",negative_review
Toa Payoh,"I wanted to go toilet, about 9:30 then suddenly the lady just close the door?sorry no more she say?i just need to go toilet in just a minute.",FALSE,FALSE,,Subway station,0,1,not spam,bad,ChIJ48Ai4mYX2jER5M71MMdN5NY,https://maps.google.com/?cid=15484586936721854180&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"subway_station, transit_station, point_of_interest, establishment",negative_review
Toa Payoh,Feeling bad service in the washroom. The cleaner very bad attitude.,FALSE,FALSE,,Subway station,0,1,not spam,bad,ChIJ48Ai4mYX2jER5M71MMdN5NY,https://maps.google.com/?cid=15484586936721854180&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"subway_station, transit_station, point_of_interest, establishment",negative_review
Toa Payoh Hub,This escalators has been failed for months. It is least 2 or more months,FALSE,TRUE,,Shopping mall,0,1,not spam,bad,ChIJ7avbBMEX2jERl-BLjstC8QQ,https://maps.google.com/?cid=356139287572111511&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"shopping_mall, food_store, store, food, point_of_interest, establishment",negative_review
Toa Payoh Hub,Crowded and expensive,FALSE,TRUE,,Shopping mall,0,1,not spam,bad,ChIJ7avbBMEX2jERl-BLjstC8QQ,https://maps.google.com/?cid=356139287572111511&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"shopping_mall, food_store, store, food, point_of_interest, establishment",negative_review
Toa Payoh Lorong 8 Market & Hawker Centre,Soon Heng Coffee Stall (#01-76) served coffee in a cup coated with algae. The spoon was also sticky to touch. Very disgusting.,FALSE,TRUE,,Hawker center,0,1,not spam,bad,ChIJOaGYeW4X2jERfxs9g4eb7KI,https://maps.google.com/?cid=11739929334972750719&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"restaurant, food, point_of_interest, establishment",negative_review
Toa Payoh Lorong 8 Market & Hawker Centre,Expensive and food is horrible. Guess the price? 6 dollars for this. Do not visit this stall.,FALSE,FALSE,,Hawker center,0,1,not spam,bad,ChIJOaGYeW4X2jERfxs9g4eb7KI,https://maps.google.com/?cid=11739929334972750719&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"restaurant, food, point_of_interest, establishment",negative_review
Toa Payoh MRT Station (NS19),"One of the Worst Government Hub in Singapore, Especially the HDB Hub Tolliet was Full of Water & Urine on the Floor on Level 1 & 2 Smelly in every side of the Toliet  No Auto Tap for Basin even after Post COVID Era ,This shouldn't be happen  again, I not so sure the Minister Or Toa Payoh NG ENG HEN Did he ever realised these happens for many years

I urge PAP Government Kindly do more not just talk ,But Real Action have to be Done in One Of The Oldest Town In SG",FALSE,FALSE,,Railway services,0,1,not spam,bad,ChIJR_zeZdAX2jERLNdPT1CiXfU,https://maps.google.com/?cid=17680466177938151212&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment",negative_review
Toa Payoh Polyclinic,"I went today because I had difficulty breathing and chest pain. The machine asked me questions about my problems and mentioned the one I have. I said yes and it told me to go to the nearest nurse or smt. I did and the nurse looked at me weird cos I not an adult. Then she rolled her eyes and told me I had to press no for that question. Then when I was about to say it was true, she clicked no. She acted like I was stupid. Then she told me to go wait. And I had to wait for over an hour. Was in there for like 3 hours cos they told me to do x ray. When I went, it was my first x ray so I was confused and I was asking where stuff was cos I couldn't see without my glasses. The doctor acted like I was stupid also and acted like what I was asking was common knowledge. Polyclinic sucks. And you always have to wait at LEAST an hour. Moreover, they had ants in their drinks (Not the first time it happened to me btw). It was floating around by the time I was half done with it. Was absolutely disgusted.",FALSE,FALSE,,Walk-in clinic,0,1,not spam,bad,ChIJhaDz8-YZ2jERK__djVgpx2U,https://maps.google.com/?cid=7333875978510139179&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.1,"health, point_of_interest, establishment",negative_review
Travelodge Harbourfront,"We are a couple and booked a double bed room. We arrived at the hotel around 4:30 PM to check in.

Without even asking us, the front desk just handed us two key cards for two single rooms. When we expressed confusion, we thought they might not know we are a couple, so we emphasized our relationship. But they just casually replied that the room type we booked was no longer available and they could offer breakfast as compensation. Seriously? We booked a double bed room — not two single rooms! And they didn’t even bother to ask if we were okay with the change — just made the decision for us!

We refused to accept it, and only after insisting did they finally give us a double bed room. That’s when we realized the hotel actually did have double bed rooms available — they just wanted guests to help them get rid of their hard-to-sell rooms first. This kind of trick is outrageous and unacceptable.

What made it even worse was the front desk saying, “This room is even better than the one you originally booked,” like they were doing us a favor.

BTW the bathroom in the room we finally got had a glass door that wouldn’t even close properly – it stayed wide open with a visible gap. You could see the toilet clearly from the bed, offering zero privacy. On top of that, there was no exhaust fan, so any odor from using the toilet just lingered in the room — incredibly uncomfortable and awkward.",FALSE,FALSE,,Hotel,0,1,not spam,bad,ChIJhQsgLl8Z2jER_ewMvV5K6p8,https://maps.google.com/?cid=11523104367339957501&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4,"hotel, lodging, point_of_interest, establishment",negative_review
Travelodge Harbourfront,"Disappointed by Lack of Response-Travelodge Harbourfront

I'm writing this review with some disappointment. I sent an email yesterday, June 11, regarding my upcoming stay from June 26-28, 2025, at Travelodge Harbourfront Singapore.

My email was an inquiry about a complimentary late checkout until 4:30 PM on June 28, which would greatly assist my family (traveling with children) as our Aeroline bus departs from HarbourFront Centre at 5:30 PM.

Unfortunately, I have yet to receive any reply to my inquiry. Good communication is crucial, especially when planning travel, and the lack of a response is concerning. I hope to hear back from the hotel soon regarding my request.",FALSE,FALSE,"Dear Mr. Idris, we deeply apologize for the delay in the response. We believed that our team has reached out to you and assisted you accordingly few days back. Thank you for your feedback while we strive to continuously improve our service. We look forward to welcoming you to Travelodge! ",Hotel,0,1,not spam,bad,ChIJhQsgLl8Z2jER_ewMvV5K6p8,https://maps.google.com/?cid=11523104367339957501&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4,"hotel, lodging, point_of_interest, establishment",negative_review
Ubi MRT Station (DT27),"Decor and layout is unimaginative, without soul and character.",FALSE,TRUE,,Railway services,0,1,not spam,bad,ChIJyx3SvGYX2jERK_L_6GMhd3o,https://maps.google.com/?cid=8824558707850342955&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment",negative_review
Ubi MRT Station (DT27),Worst ulu MRT station in the world.,FALSE,TRUE,,Railway services,0,1,not spam,bad,ChIJyx3SvGYX2jERK_L_6GMhd3o,https://maps.google.com/?cid=8824558707850342955&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment",negative_review
Ubi Techpark,"If you’re trying to set up a business here, don’t. Expensive parking charges, Useless management, lifts are always broken down. Per entry is $2++.
Place is so far away from the MRT & busses are not frequent.
Trash everywhere. Unable to get loading unloading lots most of the time. One of the worst decisions I’ve made setting up a business here. Can’t wait for my lease to end.

Updated review: THERE ARE NO PARKING LOTS DURING OFFICE HOURS. MANAGEMENT SUCKS! I have to repeat again, DO NOT set up a biz here 😭",FALSE,TRUE,,Business center,0,1,not spam,bad,ChIJH_hnBB4Y2jERgF3OpTEVDQ4,https://maps.google.com/?cid=1012488794207575424&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"point_of_interest, establishment",negative_review
UE Square,"The men's  toilet on the 1st floor just outside building infront of the elevator walk way, between Park Ave. One of the cubicle was always lock without reason? There is only 2 cubicles inside , already not enough for the staff to used. Sometimes during emergency you can't rush for another toilet, pls look into it for it to be a friendly building.  Thks",FALSE,FALSE,,Shopping mall,0,1,not spam,bad,ChIJ1aJWIZ8Z2jERTCHI96-9fNQ,https://maps.google.com/?cid=15311321396626858316&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment",negative_review
UE Square,"The guard house is dysfunctional without any communication skills. Do not recommend to live here. (Plus they have COLD water Jacuzzi, which is such a joke)",FALSE,FALSE,,Shopping mall,0,1,not spam,bad,ChIJ1aJWIZ8Z2jERTCHI96-9fNQ,https://maps.google.com/?cid=15311321396626858316&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment",negative_review
United Square Shopping Mall,"The mall’s app U-POPP is truly disappointing. I brought my family for lunch today and wanted to use the mall vouchers I earned from previous spending, but the app crashed. It’s extremely frustrating — how can such a large mall have such a poorly functioning app? It’s really embarrassing. Really spoiled my mood !",FALSE,FALSE,,Shopping mall,0,1,not spam,bad,ChIJRX3v4ecZ2jERD0BlqjhXKCc,https://maps.google.com/?cid=2821601067436163087&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment",negative_review
Universal Studios Singapore,"Unbelievable how this park has been declining in the past few years.
The problem is simple: they sell too many tickets, and offer way too little rides and shows in return. Visiting on a Monday with very bad weather, (rainfall all day) the queues for all the main rides were 2/3 or more hours with no exceptions all day long. During my visit I managed to ride 2 attractions whilst being in the park for 7 hours.

They have a terrible Regular & Express pass division which is purely meant to milk more money out of people. With a regular entry, expect to be queuing for 3 hours for the main ride (Human/Cylon) and 1-2 hours for all the other rides, even the carousel was an hour wait. It gets so bad that they end up temporarily closing big rides to prevent queue overflowing. The irony is that the rides aren’t exactly in great condition, lots of them with broken animatronics & effects.

You end up being pretty much forced to purchase overpriced express lane tickets just to be able to ride more than a handful of rides.

Despite all of this, the staff was still kind and tried their best to assist the hoards of visibly frustrated visitors. The park simply need to put a cap on the amount of visitors allowed into the rather small park, don’t waste your money on this place until they clean up their mess. Worst Universal park in the world.",FALSE,TRUE,,Theme park,0,1,not spam,bad,ChIJQ6MVplUZ2jERn1LmNH0DlDA,https://maps.google.com/?cid=3500426646667023007&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"tourist_attraction, amusement_park, amusement_center, point_of_interest, establishment",negative_review
Universal Studios Singapore,"Overcrowded place. When they know they have limited rides the tickets should be sold in similar way. Hardly one is able to take the ride once even he/she reaches by 10am.

Not a value for money, there are only 4-5 good rides.

Additionally there multiple version of passes like express, express+ and VIP IS JUST WAYS TO MAKE MORE MONEY AND MONEY.

I personally did not liked much due to crowd mismanagement as even with express the wait time is around 20-25 mins for rides like cyclone, human, revenge of mummy.

If one still wants to go take the express pass but it is highly expensive, as they even charge for lockers if the wait time is more than 60-80 mins depending on the ride and mostly it is always exceeded in the normal queue. So one ends up paying extra $4 for all the roller coasters.

Jurrasic ride irrespective of the express pass will charge $4, another way of JUST MAKING MONEY.",FALSE,TRUE,,Theme park,0,1,not spam,bad,ChIJQ6MVplUZ2jERn1LmNH0DlDA,https://maps.google.com/?cid=3500426646667023007&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"tourist_attraction, amusement_park, amusement_center, point_of_interest, establishment",negative_review
Upper Thomson MRT Station (TE8),"Visited the Upper Thomson Passenger Service Centre around 9am and had a very frustrating experience. The indian male staff on duty was clearly not trained or equipped to assist with basic services like helping a student apply for a concession pass. Instead, he redirected me to use the ticketing machine, and pressed top up $50 value, when i asked for concession. He did not seem to understand or bothered about the process at all and just told me to top up cash via the machine.

Luckily, I realised in time and managed to reverse the transaction. otherwise, the funds would have gone into general stored value instead of the intended train concession. This lack of basic knowledge and poor service is extremely disappointing, especially for something so simple. Please ensure your staff are properly trained. It’s unacceptable to have frontline staff who cannot assist with essential services.",FALSE,FALSE,,Railway services,0,1,not spam,bad,ChIJe_9PgNMX2jERwEClesEv90w,https://maps.google.com/?cid=5545953974162899136&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment",negative_review
Value Hotel Thomson,"I would rate 0 , had a very bad experience with this hotel. Firstly toilet gun were not working , reported this to hotel reception but no action were taken. Also, for almost 24 hours we were not given AC which made us survive so bad , we reported this issue with hotel midnight and they were asked to change room midnight around 2 am. I would recommend not to choose this hotel 🙏🏻",FALSE,TRUE,,Hotel,0,1,not spam,bad,ChIJ5egbiV8X2jERZTyWeXcN7xU,https://maps.google.com/?cid=1580496801022491749&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.5,"hotel, lodging, point_of_interest, establishment",negative_review
Value Hotel Thomson,"Stayed here with my wife and daughter from 4th of August to 7th of August. The receptionist are very kind although we checked in early at 12.30.

Our room is small with 2 beds. 1 king or queen size and 1 single bed. I choose this hotel because there are many places to eat or sometimes we took a bus to Whampoa food market to eat and the bus stop is like 160 to 200 meters away.

Overall, it's a pleasant stay...
Thank you Value Hotel Thomson team.",FALSE,TRUE,,Hotel,0,5,not spam,good,ChIJ5egbiV8X2jERZTyWeXcN7xU,https://maps.google.com/?cid=1580496801022491749&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.5,"hotel, lodging, point_of_interest, establishment",negative_review
