title,text,url,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars
"Esplanade - Theatres on the Bay, Singapore","Update on March 13, 2025
Went here for performance. Met with this rude and annoying staff. Act one kind and said I refused to get help. With his attitude I rather find myself even though at the end still get this fellow to get right place. Not sure if he has menopause or mood swings. Had been here before the staffs all are nice and helpful. Except this one for today. Feedback sent.

---------
I went there with my parent for the concert that they wish to have. There are lots of performance and exhibition here full with arts. However I heard from my mum the theatre where they watched the concert doesn't have the big screen at the side of the stage (which we normally have during concert) in which really surprised me.",https://www.google.com/maps/search/?api=1&query=Esplanade%20-%20Theatres%20on%20the%20Bay%2C%20Singapore&query_place_id=ChIJSeUa7KcZ2jERNVg2CvmlVbk,FALSE,TRUE,,Performing arts theater,0,1
"Esplanade - Theatres on the Bay, Singapore",Food’s a bit slow but it’s worth to wait. Taste and everything is good. Well I guess good food is worth to wait 😂,https://www.google.com/maps/search/?api=1&query=Esplanade%20-%20Theatres%20on%20the%20Bay%2C%20Singapore&query_place_id=ChIJSeUa7KcZ2jERNVg2CvmlVbk,FALSE,TRUE,,Performing arts theater,0,1
Coastal Playgrove,"Under reno and the toilets in east coast is the worse on singapore.  Cubicle doors broken, water pressure literally pathetic, no stands or holders in the Cubicle to put my shower gel or hang my clothes.

Open Cubicle without door, bare arse naked white man there bathing.... also again no wear to put shower gel or clothes.. toilet smells.",https://www.google.com/maps/search/?api=1&query=Coastal%20Playgrove&query_place_id=ChIJUblRbI4Z2jERxFFX4oTirxA,FALSE,TRUE,,Park,0,1
Coastal Playgrove,"Super dissatisfied with the water play area when I came here today with my 2yo daughter.

Here are my dissatisfactions:
1) Hardly any bench at all to place my belongings. Its a water play area. Wouldnt it be expected that we need to bring alot of things (backpacks, swimsuits, change of clothes etc) and need to find someplace relatively clean to place it, like benches? I only saw 3 short benches along the covered walkway.

2) There were water spouts to make the water play fun. However halfway through playing, it suddenly stopped. I couldnt find any button whatsoever to start it or something. And it was off for a very long while.

3) The flooring of the water play area is made if those rough pebble-ish flooring. Super unsafe for young children. My daughter merely dropped her knees as she splashed down in the water, and it resulted in a 1cm cut.

4) The toilets are atrociously designed. For the men’s, it was 2x non cubicle shower heads, and only a pathetic single shower cubicle.

Theres no toilet specifically for kids, only a nursing room. Weirdly enough, there was a small changing room within it with a bench. And also a sink, and foldable changing table.

The changing table was not even safe to use as it required maintenance cause it doesnt even stay at 90deg safely, but instead, was slanting downwards.

TLDR: Dont waste time coming here for the water play.",https://www.google.com/maps/search/?api=1&query=Coastal%20Playgrove&query_place_id=ChIJUblRbI4Z2jERxFFX4oTirxA,FALSE,FALSE,,Park,0,1
Singapore Swimming Club,"seems like a discriminative club to me personally. While in Singapore, PRs are usually considered as ""locals"", this club considers them as ""foreigners""- as i understand from their website. On their membership overview page- they mentioned that individuals of all nationalities find a home here, however the page seems to shows picture of around 40 people with only one of a different race, in my personal opinion. A picture is worth a thousand words!",https://www.google.com/maps/search/?api=1&query=Singapore%20Swimming%20Club&query_place_id=ChIJRQBn6loY2jERjqNd6Z0qL1k,FALSE,FALSE,,Social club,0,1
Singapore Swimming Club,"I have been a member in this club for 30 over years since my parents joined when I was 10. But recent years, it’s so badly managed by the current president, GM & committee. They do nothing when you feedback about poor services in the club. Really don’t know what are they getting paid for?

Swimming instructors turnover are so high, my child don’t progress cos kept changing instructors. Due to the poor welfare to the swimming instructors. They vent it out on the poor kids during swimming lessons.

If you want to join this club, I suggest you think twice. Spoke to many swim parents who joined the club for swimming lessons and all regretted.",https://www.google.com/maps/search/?api=1&query=Singapore%20Swimming%20Club&query_place_id=ChIJRQBn6loY2jERjqNd6Z0qL1k,FALSE,TRUE,,Social club,0,1
Tanjong Katong MRT Station (TE25),"THIS STATION IS NOT YET OPEN. Not opening until 2024.

Yes, it looks good and is great location but is not open yet.",https://www.google.com/maps/search/?api=1&query=Tanjong%20Katong%20MRT%20Station%20(TE25)&query_place_id=ChIJ7caaHQkZ2jERPrIT5IV99i4,FALSE,FALSE,,Transportation service,0,1
Tanjong Katong MRT Station (TE25),Nil,https://www.google.com/maps/search/?api=1&query=Tanjong%20Katong%20MRT%20Station%20(TE25)&query_place_id=ChIJ7caaHQkZ2jERPrIT5IV99i4,FALSE,FALSE,,Transportation service,0,1
Katong Park MRT Station (TE24),"Great looking station but really warm - there are some ceiling fans that circulate the hot air but that’s it! Also train frequency (off peak) is not as good as the other lines

Sharing in the hopes it can improve 😁

Also lots of wasted space, can we get a 711 or cafe please (would be cool to have a place to dabao and picnic at the park!)

*side note, having station names Tanjong Katong/Katong Park/Tanjong Rhu right next to each other may be confusing for tourists etc (or maybe i’m just dumb 🤪)",https://www.google.com/maps/search/?api=1&query=Katong%20Park%20MRT%20Station%20(TE24)&query_place_id=ChIJC0Ii9aUZ2jERVsEzsKY3a9Y,FALSE,TRUE,,Transportation service,0,2
Katong Park MRT Station (TE24),Noticed students from the school nearby drinking in station and staff are not doing anything.,https://www.google.com/maps/search/?api=1&query=Katong%20Park%20MRT%20Station%20(TE24)&query_place_id=ChIJC0Ii9aUZ2jERVsEzsKY3a9Y,FALSE,TRUE,,Transportation service,0,2
Goodman Arts Centre,"Terrible entrance location, you have to literally pass by the parking lot if you are coming to visit this hole. No staff to great visitors, outdated website without information about the art ground being used by schools during the weekdays. Not a touristic spot.",https://www.google.com/maps/search/?api=1&query=Goodman%20Arts%20Centre&query_place_id=ChIJJ3nM0UYY2jERXLcI-qydyZ0,FALSE,TRUE,,Art center,0,1
Goodman Arts Centre,"Went there for dinner at one of the restaurants located inside the art school. It was around 8pm and the entire place was poorly lit and signposted.

Paint was peeling off walls, pillars and the sidewalk looked temporary. It resembled an eerie abandoned building that had not been maintained for years yet surprisingly, the National Arts Council is also situated in this dilapidated institution.

Halloween horror nights should be moved from Universal Studios to this school.",https://www.google.com/maps/search/?api=1&query=Goodman%20Arts%20Centre&query_place_id=ChIJJ3nM0UYY2jERXLcI-qydyZ0,FALSE,TRUE,,Art center,0,1
One Fort,,https://www.google.com/maps/search/?api=1&query=One%20Fort&query_place_id=ChIJi7zAg0QY2jERP4i_AXsUxkQ,FALSE,FALSE,,Condominium complex,0,1
One Fort,,https://www.google.com/maps/search/?api=1&query=One%20Fort&query_place_id=ChIJi7zAg0QY2jERP4i_AXsUxkQ,FALSE,TRUE,,Condominium complex,0,3
The Waterside,"Today i so angry, i go to waterside with my kids and with my two friends,  one friend with child also and the other one bring dog,
And then , this is not my first time , every day i coming but have one indian security its verry verry....... bad,  he complain about my friend because she bring dog,  and after that complain again when we want go to shop,  we bring troller so... we go to right side.  That make me so angry.  i always coming to shop buy something but now i do want want to coming anymore .

THATS ALL..  THANK YOU!!!!!!!!!!!",https://www.google.com/maps/search/?api=1&query=The%20Waterside&query_place_id=ChIJQViLFVsY2jERw02ejY0jumg,FALSE,FALSE,,Condominium complex,0,1
The Waterside,Horrible management.,https://www.google.com/maps/search/?api=1&query=The%20Waterside&query_place_id=ChIJQViLFVsY2jERw02ejY0jumg,FALSE,FALSE,,Condominium complex,0,1
Raffles Place MRT Station (NS26/EW14),Cant find the lift for elderly,https://www.google.com/maps/search/?api=1&query=Raffles%20Place%20MRT%20Station%20(NS26%2FEW14)&query_place_id=ChIJ1_0j5XUZ2jERL25RtOKBXo8,FALSE,TRUE,,Railway services,0,1
Raffles Place MRT Station (NS26/EW14),"Poor access for wheelchair. There is supposedly one lift that connects via the raffles one building but that shuts by 4pm which is mentioned on the board near the elevator door. If you make it this far, you'll be told off by their glorified security guard.",https://www.google.com/maps/search/?api=1&query=Raffles%20Place%20MRT%20Station%20(NS26%2FEW14)&query_place_id=ChIJ1_0j5XUZ2jERL25RtOKBXo8,FALSE,TRUE,,Railway services,0,1
The Makena,Arrogant residents.,https://www.google.com/maps/search/?api=1&query=The%20Makena&query_place_id=ChIJPVPEOGYY2jERpKMMoeSWcWY,FALSE,TRUE,,Condominium complex,0,1
The Makena,,https://www.google.com/maps/search/?api=1&query=The%20Makena&query_place_id=ChIJPVPEOGYY2jERpKMMoeSWcWY,FALSE,FALSE,,Condominium complex,0,1
Meyer Mansion,I wished developers and agents would stop blasting fake positive reviews on Google. I tried to report them to Google but Google does nothing.,https://www.google.com/maps/search/?api=1&query=Meyer%20Mansion&query_place_id=ChIJo0ilEiIZ2jERixa9wWMLNzU,FALSE,TRUE,,Condominium complex,0,1
Meyer Mansion,两個光头门口狗。呢间公寓前生做过好多错事,https://www.google.com/maps/search/?api=1&query=Meyer%20Mansion&query_place_id=ChIJo0ilEiIZ2jERixa9wWMLNzU,FALSE,FALSE,,Condominium complex,0,1
East Coast Park Car Park B1,"B1 Carpark is now officially Indian Carpark. On Sat n Sun, hordes of Indian foreign workers gather and bathe in the washrooms.  The Carpark is cramped and tired. The toilet is the worse in the entire East Coast Park.
Sad to see the state of affairs.",https://www.google.com/maps/search/?api=1&query=East%20Coast%20Park%20Car%20Park%20B1&query_place_id=ChIJNxPQqCIZ2jERG6ecy5NCb2U,FALSE,TRUE,,Parking lot,0,1
East Coast Park Car Park B1,Ok,https://www.google.com/maps/search/?api=1&query=East%20Coast%20Park%20Car%20Park%20B1&query_place_id=ChIJNxPQqCIZ2jERG6ecy5NCb2U,FALSE,TRUE,,Parking lot,0,1
Bike Stop @East Coast Park Area B (Coastline Leisure),"Our tire punctured and the bike shop people said that it was $30 for a new tube and they would help us fix it.but after paying they asked us if the tire was glued or normal.we told them we not sure and they helped us checked,but after checking they told us it was glue and said that they couldn’t fix it and we couldn’t refund the tube as we have already purchased it.They could’ve have asked us earlier if our tire was glued or not but decided to ask after we paid for it.DO NOT RECOMMEND!!SCAM!!!
went back to the shop again and asked for the refund but the person working there said they couldn’t refund as we didn’t have the receipt,do not come here overcharge x20 the amount and staff rude",https://www.google.com/maps/search/?api=1&query=Bike%20Stop%20%40East%20Coast%20Park%20Area%20B%20(Coastline%20Leisure)&query_place_id=ChIJ2efJS1wY2jERijwEp9HSW4I,FALSE,FALSE,"Thank you for bringing this to our attention, and we sincerely apologize for the mistake on our part. We understand how frustrating this can be and would love the opportunity to make things right. Please reach out to us directly at 9112 0168 and we’ll be happy to rectify the situation as quickly as possible. We appreciate your understanding and look forward to resolving this for you.",Bicycle rental service,0,1
Bike Stop @East Coast Park Area B (Coastline Leisure),"My friends and I rented a small family bike from here, the staff serving us was slightly hostile but we thought nothing about it. However, we had accidentally left something on the bike and called him to ask if we had left anything. His initial response was lackluster as he told us ""why don't you come back and check"",  but checked for us after more prompting. His response was that there was nothing left on the bike. However, due to a lack of trust in his services and judgement, we had to cycle back in the heavy rain in order to check for ourselves. Lo and behold, after cycling close to 10km, from the other side of the park, I spotted my item placed nicely on the bike seat from afar, IN PLAIN SIGHT. Highly irresponsible and unprofessional behaviour from staff, additionally the bike's tension was poor which made it incredibly hard to cycle. If possible, would give 0 stars.",https://www.google.com/maps/search/?api=1&query=Bike%20Stop%20%40East%20Coast%20Park%20Area%20B%20(Coastline%20Leisure)&query_place_id=ChIJ2efJS1wY2jERijwEp9HSW4I,FALSE,TRUE,,Bicycle rental service,0,1
The Seafront On Meyer,"You renovate your lobby and you make delivery riders walk to the basement, down the stairs to delivery. Pathetic. Should have allow delivery riders to go to basement to deliver..",https://www.google.com/maps/search/?api=1&query=The%20Seafront%20On%20Meyer&query_place_id=ChIJ25O5GF0Y2jERyD0KtRuwde0,FALSE,TRUE,,Condominium complex,0,1
The Seafront On Meyer,Rude security guard Indian lady..,https://www.google.com/maps/search/?api=1&query=The%20Seafront%20On%20Meyer&query_place_id=ChIJ25O5GF0Y2jERyD0KtRuwde0,FALSE,FALSE,,Condominium complex,0,1
Singapore Oceanarium,"This aquarium is beyond awful zero stars:

1. The displays are nowhere near as good as SeaLife aquariums if you’ve ever been to one. They’re poorly lit, and have little information about what fish are inside. If you’re from the UK you’re going to be seriously disappointed.

2. The walk to get to the entrance is epically long. Especially when travelling with young kids.

3. There is no crowd control if you’ve got a ticket you can come in anytime you like. This means you’ve got huge numbers of Indian and Chinese tourists aswell as bus loads of school kids rammed into tight spaces all with their phones out videoing everything. Why don’t you try timed entries you morons.

4. Electrical cabling exposed serious health hazard. In reality the place should not have been operating the day I visited, find attached photo.

All in a terrible experience not worth paying for.",https://www.google.com/maps/search/?api=1&query=Singapore%20Oceanarium&query_place_id=ChIJj-3Cq_0b2jERJv2MBkSVsPQ,FALSE,FALSE,,Aquarium,0,1
