title,text,url,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,Unnamed: 9,spam_label,sentiment_label
BCA Academy,Was here to learn a new industry and undergo training under their experienced instructors. Theory lessons were conducted in a clean and airconditioned room while practical lessons were held outdoors(depending on the course you take). In house canteen is available at Blk C ground level. Plenty of  parking available as I went during phase 2. Or you can choose to park at bishan st 13 HDB and take a 5 minute walk to the academy.,https://www.google.com/maps/search/?api=1&query=BCA%20Academy&query_place_id=ChIJOxhExnIX2jEROgvMdV2bvHw,FALSE,TRUE,,Educational institution,0,5,,not spam,good
BCA Academy,Nice place to learn building knowledges,https://www.google.com/maps/search/?api=1&query=BCA%20Academy&query_place_id=ChIJOxhExnIX2jEROgvMdV2bvHw,FALSE,TRUE,,Educational institution,0,5,,not spam,good
Junction 8,"The mall is simple with a handful of clothing stores, a cinema, a food court, restaurants,  and the Public Bishan Library is right around the corner of the mall. You can also walk outside on the 1st floor and walk through to the bus station, and then library and other smaller stores and another outdoor food court.

Location is decent as there’s a handful of stores in and out of the mall, near big and smaller bus stations, the Bishan MRT, and more. Not the best mall I’d say in all of Singapore but it’s still very nice and comfortable.",https://www.google.com/maps/search/?api=1&query=Junction%208&query_place_id=ChIJb-ErmBYX2jERBl1gF7cPIj4,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
Junction 8,"Junction 8 above Bishan MRT Station, has changed and improved beyond recognition.  I have not been to this area of Singapore for over 10 years.  There are two MRT Lines using Bishan as interchange station, plus the BIshan Bus interchange.  This makes Junction 8 a convenient shopping mall for those who live in nearby estates, and others who just change mode of transport here.",https://www.google.com/maps/search/?api=1&query=Junction%208&query_place_id=ChIJb-ErmBYX2jERBl1gF7cPIj4,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
St Andrew's Junior College,I will attend the sports carnival 🤗🤗🥳 fun game then I will enjoy my ❣️🥰🥰❣️ friend and junior college students thank you for your support. Special thanks to the MWC ambassador 🙏,https://www.google.com/maps/search/?api=1&query=St%20Andrew's%20Junior%20College&query_place_id=ChIJuxPYdnkX2jERGZ5cvcNOvJs,FALSE,FALSE,,Junior college,0,5,,not spam,good
St Andrew's Junior College,"great school and students. especially priyanka from r11 who got 'em oratory skills and puts the p in empathy and made a wholesome community. she's a real g ‼️ and as for school, she'll help improve. VOTE PRIYANKA FROM R11",https://www.google.com/maps/search/?api=1&query=St%20Andrew's%20Junior%20College&query_place_id=ChIJuxPYdnkX2jERGZ5cvcNOvJs,FALSE,FALSE,,Junior college,0,5,,not spam,good
Toa Payoh MRT Station (NS19),"One of the older train stations, one of the first air-con bus interchanges. Central area with many facilities like HDB (not sure if it's still there? Some areas are under renovation, atm, shops, eateries, supermarket, banks, etc.

Now it's probably less popular because most MRTs has modern-styled mall now, while Toa Pa Yoh is still the open air shopping area with small shops that come with all the mess, crowds under the mercy of Singapore's humid weather.

It's still nostalgic to visit, with its prominent yellow colors. All the shops and facilities mentioned above are just some walking distance away, including various buses to go anywhere in the country.",https://www.google.com/maps/search/?api=1&query=Toa%20Payoh%20MRT%20Station%20(NS19)&query_place_id=ChIJR_zeZdAX2jERLNdPT1CiXfU,FALSE,TRUE,,Railway services,0,5,,not spam,bad
Toa Payoh MRT Station (NS19),"🟨 I live in Toa Payoh Estate, and Toa Payoh MRT train station is just 2 bus stops away from my block.

🟨 Toa Payoh Station consists of 2 levels
***************************************
🟦( ✅️gantry gates & ✅️ ticketing concourse, B1 level)

🔴 B2 level = Train platform
***********************************

🔴 Toa Payoh MRT Station sits on the North South Line ( aka NS line). ✌️The station was established in 1988. I know because I live here.

🔴 The train from here goes up north to Woodlands side or south to Marina Bay side.",https://www.google.com/maps/search/?api=1&query=Toa%20Payoh%20MRT%20Station%20(NS19)&query_place_id=ChIJR_zeZdAX2jERLNdPT1CiXfU,FALSE,TRUE,,Railway services,0,5,,not spam,good
Bishan MRT Station (CC15),"Bishan Mrt
Rating 4.6
Bishan MRT.
Rating 4.7

Sylvia Ang known as Ang Lay Kheng visited Bishan MRT

Circle line
Serangoon, lorong Chuan to Bishan. 3 stop
Short ride. Crowded. Good ride. Hope one day transit to red line. But do not travel nowl. Go Exit E to Junction 8.",https://www.google.com/maps/search/?api=1&query=Bishan%20MRT%20Station%20(CC15)&query_place_id=ChIJ07MziFwX2jERAm3KTMyWP9o,FALSE,TRUE,,Transportation service,0,5,,not spam,good
Bishan MRT Station (CC15),"1st time visiting Junction 8 though it has existed 30+ years ago. Very very densed and crowded. Probably time to look at modernising to upscale the mall. The MRT is accessible from Junction 8 and  is packed to the max. during peak hours. Quite an experience for me to feel the crowding both in the mall, MRT platform and inside the train. Both will be part of my normal routine till death occurs.",https://www.google.com/maps/search/?api=1&query=Bishan%20MRT%20Station%20(CC15)&query_place_id=ChIJ07MziFwX2jERAm3KTMyWP9o,FALSE,TRUE,,Transportation service,0,5,,not spam,bad
"The Japanese Association, Singapore","Nice building for Japanese association, club activities, etc",https://www.google.com/maps/search/?api=1&query=The%20Japanese%20Association%2C%20Singapore&query_place_id=ChIJzb8l46sQ2jER4NIDTCvdw_A,FALSE,TRUE,,Association / Organization,0,5,,not spam,good
"The Japanese Association, Singapore",Nice and quiet place. Not many facilities but great Japanese library collection,https://www.google.com/maps/search/?api=1&query=The%20Japanese%20Association%2C%20Singapore&query_place_id=ChIJzb8l46sQ2jER4NIDTCvdw_A,FALSE,TRUE,,Association / Organization,0,5,,not spam,good
Hollandse Club,"Very family friendly so expect a lot of kids running around on weekends. Three swimming pools are nice. The bathroom , shower can get busy during the peak weekend period.",https://www.google.com/maps/search/?api=1&query=Hollandse%20Club&query_place_id=ChIJO3xl2qsQ2jERGD-6BnHFtEA,FALSE,TRUE,,Social club,0,5,,not spam,good
Hollandse Club,"Inigo arenal on the front desk, lovely and helpful. Gave a warm welcome and was super helpful is helping us get sorted for the day.",https://www.google.com/maps/search/?api=1&query=Hollandse%20Club&query_place_id=ChIJO3xl2qsQ2jERGD-6BnHFtEA,FALSE,FALSE,,Social club,0,5,,not spam,good
Toa Payoh Lorong 8 Market & Hawker Centre,"2025: Seafood White beehoon clean broth with wok hey beehoon👍🏻fresh prawns

New 猪脚饭 n 五香卷 quite good too

🥇Chendol, Cheng Teng and Satay remain so good

Food centre featured on March 2021 on NOC FoodKing livestream from Aiken
Night time food hunt. Spacious hawker with many stalls. Local food rocks🤘🏻 Ample parking space and seatings

Some of the hunt include
⭐️⭐️⭐️Night⭐️⭐️⭐️

🌟Duck Teochew Mui 👍🏻👍🏻👍🏻

好吃Beef Noodle (big portion, tasty tender meat)

⭐️Fish Soup mus try

🫶🏻 Muah Chee (nice stall Auntie, pls support her)

⭐️Hoe Heng Lor Mee #01-16 Night time
Tasty Lor $3 onwards yummy with shredded pork, fried fritters (consistently good Lor like the Lor Duck sauce I love it as I dont get it anywhere else. Uncle n Auntie r slow but very friendly)

🌟🌟🌟FourSeason Chendol: Le Husband n me always order. Sweet 🦷 Tooth

🌟Goodluck 好运Satay legit bbq

天天发Oyster Omelette :) (forget about the charKwaytiao)

🌞Day time
Seletar 生面 MeeHoonKuay
delicious broth and Kuay handmade on the spot bowl by bowl. Crispy IkanBilis yummy

🥇🥇🥇Hougang Wonton mee
Al Dente texture with big juicy wonton. Soup very tasty too. Chilli is reli spicy so if u cant take too spicy ask for less chilli. Generous portion. Ever tabao after 3hrs still as nice the noodle texture. One of my fav Wonton mee

lor mee $3 pretty tasty but I dont taste real meat in the fried meatball

1/1/2021 here again at market for big breakfast
Look at the 新新虾饼 I love the variety displayed

🌞 大巴窑5巷肉脞面
Must try is the Mee Kia (very special and Al Dente) U will like if u prefer vinegary taste with braised mushroom. The soup taste like peppery bak kut teh. 古早味很浓 yum yumm. Worth Q-ing as you wont get the taste elswhere

Simple plate of Lee Ta carrot cake

I dont stay nearby but visited this hawker countless time 🇸🇬
.
.
.
Insta ju.rine",https://www.google.com/maps/search/?api=1&query=Toa%20Payoh%20Lorong%208%20Market%20%26%20Hawker%20Centre&query_place_id=ChIJOaGYeW4X2jERfxs9g4eb7KI,FALSE,TRUE,,Hawker center,0,5,,not spam,good
Toa Payoh Lorong 8 Market & Hawker Centre,"food is superb, atmosphere is absolutely amazing and very good reflection of the Singapore hawker culture, and the service is good. no bad attitudes or any funny face shown to you.",https://www.google.com/maps/search/?api=1&query=Toa%20Payoh%20Lorong%208%20Market%20%26%20Hawker%20Centre&query_place_id=ChIJOaGYeW4X2jERfxs9g4eb7KI,FALSE,TRUE,,Hawker center,0,5,,not spam,good
Thomson Plaza,"It has a great offering of food items and has some groceries store such as NTUC. It is also located next to Upper Thomson MRT station which allows the residents here to get their daily necessities and their dinner here. It is also connected to the massive thomson road, which helps to increase the foot traffic in the mall. Overall, a great place to visit after the Windsor Nature park.",https://www.google.com/maps/search/?api=1&query=Thomson%20Plaza&query_place_id=ChIJC_JDKDAX2jERK0VIm3J7qZI,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
Thomson Plaza,"Thomson Plaza is truly a unique 😎suburban shopping 🛍️ mall that has withstood the test of time 🕰️.

Build 👷‍♀️🧑🏻‍🔧 in the 1970s 📆, it carries a very unique design 📐🛠️that interconnects the floors with “runners” allowing visitors to traverse 🚶‍♂️🚶‍♀️🚶between floors and Mezzanine while shopping. Imagine 🤔 this being constructed in 1970s …. back then, it’s a bold design and today if you look at my pictures, it’s truly iconic. ✨🌟🪩

Best known as Thomson Yaohan ❇️ back it those days, although Yaohan has since closed 🔚 down and exited Singapore 🇸🇬, this shopping mall has constantly evolved and reinvented itself. 🕺💃

Today, it is adorned with shops 🏬, kept up to date 📅 with modern innovative and interesting dining 😋 and shopping stalls. Starbucks ☕️, Hajime 🍜, NTUC 🍓🍑🍍, Astons 🥩, Subway 🥖…… etc there is something for everyone if you come by 👋.

And being away from the city 🌆beat, means there is less 📉 crowd 🧑‍🧑‍🧒‍🧒, more space and nostalgic familiarity in coming to Thomson Plaza. Instead of “roughing” it out in the heart ❤️of Orchard Road 🛣️, I would rather spend my afternoon chilling out at Thomson Plaza, get what I need, eat what I want, without the unneeded mad crowd. 😎

#urbanshopping
#thomsonplaza
#upperthomson
#retroexperience",https://www.google.com/maps/search/?api=1&query=Thomson%20Plaza&query_place_id=ChIJC_JDKDAX2jERK0VIm3J7qZI,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
The Arena Singapore,The Cafe Football is a nice sports bar and after work or post football hangout. Plenty of parking area but can fill up if there are games. Attentive service 👍,https://www.google.com/maps/search/?api=1&query=The%20Arena%20Singapore&query_place_id=ChIJBy-bhXUX2jERaAp6CyjKLV4,FALSE,TRUE,,Soccer field,0,5,,not spam,good
The Arena Singapore,Pleasant chill bar with happy hours good priced draft beers. Hidden gem in woodleigh area!,https://www.google.com/maps/search/?api=1&query=The%20Arena%20Singapore&query_place_id=ChIJBy-bhXUX2jERaAp6CyjKLV4,FALSE,FALSE,,Soccer field,0,5,,not spam,good
Housing & Development Board,"The Housing Development Board (HDB) building was previously freely accessible but now requires an appointment for entry. It remains a great place to view new BTO project models and site plans, offering valuable insights for prospective buyers.

Those buying or selling HDB flats will need to process the necessary paperwork here. The waiting areas are clean and comfortable, making the experience more pleasant.

Within the building, there’s a vibrant food and beverage area with plenty of dining options to suit all tastes. The East and West Wing buildings also house various offices, making it a hub of administrative activity.

Conveniently located, the HDB Hub is easily accessible via MRT and the nearby bus interchange.",https://www.google.com/maps/search/?api=1&query=Housing%20%26%20Development%20Board&query_place_id=ChIJ3yUXvGYX2jERR500RLLrS60,FALSE,TRUE,,State government office,0,5,,not spam,good
Housing & Development Board,"Super excited to be here to finally be able to choose a HDB flat. After getting in and getting a queue ticket from the kiosk, I would recommend checking out all the up and coming developments. The designs are really quite a sight. Also check out the materials section where you can see the default floor tiles and doors provided by HDB. Every development has a slightly different design for those. The auntie helping us with the flat selection was super duper helpful in explaining stuff that we didn’t already read up on google. Great experience!",https://www.google.com/maps/search/?api=1&query=Housing%20%26%20Development%20Board&query_place_id=ChIJ3yUXvGYX2jERR500RLLrS60,FALSE,TRUE,,State government office,0,5,,not spam,good
Caldecott MRT Station (CC17),"Conveniently located in Toa Payoh rise with a few bus connections (3 bus connections from Toa Payoh town) and a well connected mrt infrastructure! Travelling to different parts of the island via public transport, such as the various bus services, Circle Line and Thomson East Coast Line has been more convenient than ever!",https://www.google.com/maps/search/?api=1&query=Caldecott%20MRT%20Station%20(CC17)&query_place_id=ChIJD-oMe0MX2jERS-R_Q9sYyA8,FALSE,TRUE,,Railway services,0,5,,not spam,good
Caldecott MRT Station (CC17),"This MRT Station is TE5 along the brown Thomson East Coast Line (TEL) 🚆🟫 as well as CC17 along the yellow Circle Line 🟨 Quite a new and lovely station that is really clean, with excellent infrastructure all around. Plenty of escalators and lifts for those that need this too. Multiple exits with clear directions, with friendly staff to assist if needed. Love that this line connects to the East.",https://www.google.com/maps/search/?api=1&query=Caldecott%20MRT%20Station%20(CC17)&query_place_id=ChIJD-oMe0MX2jERS-R_Q9sYyA8,FALSE,TRUE,,Railway services,0,5,,not spam,good
Caritas Agape Village,"Weekly ACMI Masses are held here. My children love the playground on Level 2. Various Archdiocesan ministries to migrants, children in need of extra protection, etc.",https://www.google.com/maps/search/?api=1&query=Caritas%20Agape%20Village&query_place_id=ChIJXyS6-XEX2jERux_6LEojh_o,FALSE,TRUE,,Social welfare center,0,5,,not spam,good
Caritas Agape Village,"Today is graduation for Home Academy student it's very memorable to have our graduation there😁😁
It's very easy place to find when follow Google maps",https://www.google.com/maps/search/?api=1&query=Caritas%20Agape%20Village&query_place_id=ChIJXyS6-XEX2jERux_6LEojh_o,FALSE,TRUE,,Social welfare center,0,5,,not spam,good
Zhongshan Mall,Like their large and spacious FairPrice at the top of the mall. They have many options for any grocery needs and there's also claimable free parking with a min. spend on the receipt. This place is also not crowded which makes the place feel quiet.,https://www.google.com/maps/search/?api=1&query=Zhongshan%20Mall&query_place_id=ChIJZdlKPGAX2jERZlOP1cN5tpE,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
Zhongshan Mall,"Zhongshan Mall is a compact yet charming neighborhood mall located in Balestier. It offers a good mix of essentials, including a FairPrice Finest, eateries, a bakery, and a few specialty stores. The mall is clean, quiet, and less crowded compared to larger shopping centers, making it ideal for a relaxed visit. It’s conveniently connected to the Zhongshan Park area and the Ramada Hotel, with ample seating and a pleasant outdoor space. While not a destination for major retail therapy, it’s perfect for daily needs, quick meals, or a peaceful coffee break. A hidden convenience hub in a historical district.",https://www.google.com/maps/search/?api=1&query=Zhongshan%20Mall&query_place_id=ChIJZdlKPGAX2jERZlOP1cN5tpE,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
Pei Chun Public School,"So I have two nine year old girls who is in this school , they have improved in their studies I will never regret sending them to this school",https://www.google.com/maps/search/?api=1&query=Pei%20Chun%20Public%20School&query_place_id=ChIJ_68_uG8X2jERyldHou77MrY,FALSE,FALSE,,Educational institution,0,5,,not spam,good
Pei Chun Public School,"Pei Chun Public School has a good reputation and is well-regarded for its academic excellence and strong emphasis on Chinese culture.

Pei Chun could not be what it is today if not for the support of its stakeholders - parents, staff, alumni, School Management Committee as well as various partners in education. With their strong support and partnership, Pei Chun will continue to live up to its name and its founders’ vision of providing quality education for future generations, reaffirming the intent of its founders of being a school started by the community for the community.",https://www.google.com/maps/search/?api=1&query=Pei%20Chun%20Public%20School&query_place_id=ChIJ_68_uG8X2jERyldHou77MrY,FALSE,TRUE,,Educational institution,0,5,,not spam,good
Kim Keat Palm Market & Food Centre,"I like this hawker centre—the people and all the local food here. It's great that some hawkers keep prices low for the neighborhood. For example, at Lai Heng Economical Rice, you get two veggies and a meat for $2.50, and it tastes just like home. Plus, I always go to Jia Wei Prawn Noodles for their dry noodles with that amazing rich soup, home-cooked lard, chili, and shallot oil. And the lady boss remembers everyone! It's the familiarity that makes it special.",https://www.google.com/maps/search/?api=1&query=Kim%20Keat%20Palm%20Market%20%26%20Food%20Centre&query_place_id=ChIJ410Ar3oX2jERATqJiwgW658,FALSE,FALSE,,Hawker center,0,5,,not spam,good
Kim Keat Palm Market & Food Centre,Wet market clean and dry. #01-133 sell very reasonable plants. Talk snake plant for $25. Plants and bonsai with regular supplies. Other stalls unique with presentation. With good and fresh fruit stalls.,https://www.google.com/maps/search/?api=1&query=Kim%20Keat%20Palm%20Market%20%26%20Food%20Centre&query_place_id=ChIJ410Ar3oX2jERATqJiwgW658,FALSE,TRUE,,Hawker center,0,5,,not spam,good
Jadescape,"Very nicely designed condo. Thoughtful facilities and many pools. There are 8 function rooms, 4 BBQ pits to book, so much better availability than many other mega condos. Nice looking facade, good layout and value. Landscape is lush and grown in",https://www.google.com/maps/search/?api=1&query=Jadescape&query_place_id=ChIJE0RfepAX2jERr_T2yF5Timc,FALSE,FALSE,,Condominium complex,0,5,,not spam,good
Jadescape,"Unlock view to Macritchie Reservoir, short walk distance, quiet and nice neighbourhood with alot of amenities near by. Great place to live and recharge your energy",https://www.google.com/maps/search/?api=1&query=Jadescape&query_place_id=ChIJE0RfepAX2jERr_T2yF5Timc,FALSE,FALSE,,Condominium complex,0,5,,not spam,good
PUB Recreation Club,Nice place to chill and dine.,https://www.google.com/maps/search/?api=1&query=PUB%20Recreation%20Club&query_place_id=ChIJwV19f3UX2jERfjdJxj6Fn6s,FALSE,TRUE,,Club,0,5,,not spam,good
PUB Recreation Club,"Excellent Food & Service from the staff.
Will come back",https://www.google.com/maps/search/?api=1&query=PUB%20Recreation%20Club&query_place_id=ChIJwV19f3UX2jERfjdJxj6Fn6s,FALSE,TRUE,,Club,0,5,,not spam,good
Aloft Singapore Novena,"We stayed for 3 days. The room was quite spacious, the bathroom was clean. The breakfast was varied and delicious. The swimming pool and gym are in the west wing, so you have to cross to the next building. But it's very close, passing through the park. There's a shuttle to the Velocity Mall (the MRT station is under the mall). We think the hotel is nice and comfortable overall 🫶🏻",https://www.google.com/maps/search/?api=1&query=Aloft%20Singapore%20Novena&query_place_id=ChIJo2AF9qcX2jERwGRcILnKveo,FALSE,TRUE,"Dear Lastny Widyasari,

Thank you so much for sharing your kind and thoughtful feedback!

We are delighted to hear that you find our room spacious, the bathroom clean, and the breakfast varied and delicious.

It is also great to know you made use of our facilities in the and appreciate the short scenic walk through the park and we are glad that the shuttle bus was convenient to you.

We’d love to welcome you back with us for another delightful stay!

Best regards,
Eric Thye 
Dirctor of Front Office",Hotel,0,5,,not spam,good
Aloft Singapore Novena,"The hotel staff demonstrated professionalism and dedication throughout our function. From the initial planning to the actual event, they were always ready to support whenever called upon. Their attentiveness in managing the set-up, guest needs, and last-minute adjustments ensured that the event was conducted smoothly and without disruption. Their commitment to service excellence left a strong impression on both our organizing team and our guests.",https://www.google.com/maps/search/?api=1&query=Aloft%20Singapore%20Novena&query_place_id=ChIJo2AF9qcX2jERwGRcILnKveo,FALSE,FALSE,,Hotel,0,5,,not spam,good
Upper Thomson MRT Station (TE8),"This MRT Station is TE8 along the brown Thomson East Coast Line (TEL) 🚆🟫 Quite a new and lovely station that is really clean, with excellent infrastructure all around. Plenty of escalators and lifts for those that need this too. Multiple exits with clear directions, with friendly staff to assist if needed. Love that this line connects to the East. Lots of eateries around this station too!",https://www.google.com/maps/search/?api=1&query=Upper%20Thomson%20MRT%20Station%20(TE8)&query_place_id=ChIJe_9PgNMX2jERwEClesEv90w,FALSE,TRUE,,Railway services,0,5,,not spam,good
Upper Thomson MRT Station (TE8),"The newly built subway. I bring my little “subway fan” to experience it. The facilities are very complete, bathroom is very clean. Just as good as the other modern MRT station around the island.",https://www.google.com/maps/search/?api=1&query=Upper%20Thomson%20MRT%20Station%20(TE8)&query_place_id=ChIJe_9PgNMX2jERwEClesEv90w,FALSE,TRUE,,Railway services,0,5,,not spam,good
Braddell MRT Station (NS18),Quiet and cosy station.With the heat outside the station;ots great to stay awhile to cool off.,https://www.google.com/maps/search/?api=1&query=Braddell%20MRT%20Station%20(NS18)&query_place_id=ChIJy6DqZR0X2jERQphoBLLoAss,FALSE,TRUE,,Railway services,0,5,,not spam,good
Braddell MRT Station (NS18),"I recently had the pleasure of traveling through a train station, and I was thoroughly impressed with the facility and the level of service provided.

The station was clean, modern, and well-maintained, with a variety of amenities available to make the travel experience as comfortable as possible. The waiting areas were spacious and well-lit, with plenty of seating and charging stations for electronic devices.

The staff were friendly, knowledgeable, and eager to assist travelers with any questions or concerns they had. They went above and beyond to ensure that everyone's travel experience was as smooth and stress-free as possible.

The train schedule was well-organized and easy to navigate, with clear announcements and information displayed on screens throughout the station. The trains themselves were clean, comfortable, and ran on time, allowing for a seamless and enjoyable travel experience.

Overall, I was thoroughly impressed with the train station and the level of service provided. It was clear that the staff took great pride in their work and were committed to providing a top-notch travel experience for all passengers. I would highly recommend this train station to anyone looking for a reliable and comfortable mode of transportation.",https://www.google.com/maps/search/?api=1&query=Braddell%20MRT%20Station%20(NS18)&query_place_id=ChIJy6DqZR0X2jERQphoBLLoAss,FALSE,TRUE,,Railway services,0,5,,not spam,good
Sheng Siong Supermarket,Staff are all friendly n helpful..I just got senior card so most time I forget to ask for the 4% discount..at least the cashier reminds...,https://www.google.com/maps/search/?api=1&query=Sheng%20Siong%20Supermarket&query_place_id=ChIJdx6jPG4X2jERdZJA35IqLUM,FALSE,FALSE,,Supermarket,0,5,,not spam,good
Sheng Siong Supermarket,Limited signage from outside so easy to miss this gem of 24 hours grocery haven. With live fish and seafood (note timing of fish cutting limited at the moment. Close to a bus stop.,https://www.google.com/maps/search/?api=1&query=Sheng%20Siong%20Supermarket&query_place_id=ChIJdx6jPG4X2jERdZJA35IqLUM,FALSE,TRUE,,Supermarket,0,5,,not spam,good
St Andrew's Hall,decent place food improved but still no aircon 💔🥀,https://www.google.com/maps/search/?api=1&query=St%20Andrew's%20Hall&query_place_id=ChIJVenRmXkX2jERC4Mpx_9jbww,FALSE,FALSE,,Student dormitory,0,5,,not spam,bad
St Andrew's Hall,"I lived here as an A*STAR scholar from the day it first opened back in 2012 to the end of 2015. It was one of the best places that I have lived in. At that time, many of my scholar friends and I were very appreciative of the facilities and the support of the mentors there. Sure it might be hot at times because there were no AC and the food wasn't always the best. However, we were young and away from home, and we had full financial support from MOE. A place like SA Hall was all we needed. I made many great memories and long-lasting friendships here. I'm not sure what have changed as many years went by but to me, it's a great place to live.",https://www.google.com/maps/search/?api=1&query=St%20Andrew's%20Hall&query_place_id=ChIJVenRmXkX2jERC4Mpx_9jbww,FALSE,FALSE,,Student dormitory,0,5,,not spam,good
Toa Payoh Hub,"🟨 This Toa Payoh large square or central atrium was completed only around 2002. Before that, the place didn't look like that. 😅 I Know because I have lived here since 1970.

🟧 You see, the HDB HQ ( ie ⚫️ Housing Board Headquarters) located at Toa Payoh Town Centre was only completed in 2002.

🟫  The Housing and Development Board relocated its headquarters from its premises at Bukit Merah area to the HDB Hub at Toa Payoh Central on 10th June 2002.

🟢 The government renovated & refurbished the entire Toa Payoh MRT station, the whole bus interchange, and renovated this town centre ( ✅️ giving us Singapore's first air-conditioned Bus Interchange in Toa Payoh).

🟤  This large central foyer or atrium, I believe it was created in the town's square to allow major activities & events to be held here ( to foster community ties & such.)

🟪 This Toa Payoh Hub large atrium is in close proximity and connected to Toa Payoh Bus Interchange, Toa Payoh MRT train station and  the HDB Hq complex.

✅️ Adjoining this large central atrium are retail shops, cafes, restaurants, foodcourts etc. It is like a town square.

🟩 What does Toa Payoh town mean?
- ""Toa"" ( in Hokkien) means large, big.
- Payoh ( Malay for swamp)

💜 Toa Payoh was a large swampy town eons ago. But since 1960s, it has been transformed into a modern town replete with all kinds of conveniences & community amenities. ✅️ If you look at Toa Payoh town in the map, we are actually in the central region of Singapore.

🔷️ It was my late Baba Peranakan father who went to the Housing Board in the late 1960s to ask for the govt map. 🟨😅 Back then, my father knew that Toa Payoh town was centrally located, so he balloted for the flats here.",https://www.google.com/maps/search/?api=1&query=Toa%20Payoh%20Hub&query_place_id=ChIJ7avbBMEX2jERl-BLjstC8QQ,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
Toa Payoh Hub,Interesting place to shop. Many different shops and also events,https://www.google.com/maps/search/?api=1&query=Toa%20Payoh%20Hub&query_place_id=ChIJ7avbBMEX2jERl-BLjstC8QQ,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
ComfortDelGro Corporation Ltd,Always have smooth and comfortable rides with their taxis. Most drivers are professional and kind. You can never go wrong with booking their taxi services.,https://www.google.com/maps/search/?api=1&query=ComfortDelGro%20Corporation%20Ltd&query_place_id=ChIJuatSAOkX2jER6QB06ZyJD0Q,FALSE,TRUE,,Corporate office,0,5,,not spam,good
ComfortDelGro Corporation Ltd,"Auntie Christie did a great job of walking me through my insurance accident reporting, as it was my first time and i’m not familiar with the process. Thank you so much for your help!",https://www.google.com/maps/search/?api=1&query=ComfortDelGro%20Corporation%20Ltd&query_place_id=ChIJuatSAOkX2jER6QB06ZyJD0Q,FALSE,FALSE,,Corporate office,0,5,,not spam,good
Tesla Singapore - Toa Payoh,"I recently had my Tesla serviced, and I can't speak highly enough about the exceptional customer service I received—especially from Brian. From the moment I arrived, he made sure I felt heard and supported throughout the entire process.

What truly stood out was Brian's patience and willingness to fully understand all the issues and concerns I had with my vehicle. He took the time to listen carefully, asked clarifying questions, and made sure nothing was overlooked. It’s rare to come across someone so dedicated to getting things right from the start.

Brian was also incredibly prompt and consistent in his communication. Whether it was a quick update or a detailed follow-up, he kept me informed at every step and always replied without delay. That kind of responsiveness goes a long way in building trust and confidence in the service experience.

Additionally, I was impressed by his attention to detail, especially in how he communicated with the technical staff. It was clear that he went the extra mile to ensure that all the specifics of my concerns were accurately conveyed and addressed by the team working on my car.

Thanks to Brian, the entire process was smooth, transparent, and reassuring. He’s a true professional and an asset to the Tesla service team. If you're taking your vehicle in for service, I highly recommend working with Brian—your car will be in excellent hands.",https://www.google.com/maps/search/?api=1&query=Tesla%20Singapore%20-%20Toa%20Payoh&query_place_id=ChIJ38-2-KgX2jERXuKtcHXtASg,FALSE,FALSE,,Tesla showroom,0,5,,not spam,good
Tesla Singapore - Toa Payoh,"Fellini was excellent. No pressure purchase, excellent test drive experience, and his willingness to let you go for multiple test drives just to make sure you are picking the right car. Overall makes it much more comfortable shopping for a car here than any other EV showroom in country. Firm fixed prices with no hidden costs, no “freebies”, no unknowns. You know exactly what you are paying for and it’s really good value considering car prices in Singapore. Would definitely recommend.",https://www.google.com/maps/search/?api=1&query=Tesla%20Singapore%20-%20Toa%20Payoh&query_place_id=ChIJ38-2-KgX2jERXuKtcHXtASg,FALSE,TRUE,,Tesla showroom,0,5,,not spam,good
Braddell Tech,Light industries area. Good parking area and large lifts.,https://www.google.com/maps/search/?api=1&query=Braddell%20Tech&query_place_id=ChIJe5hmJnIX2jERpmbH3qDsOmU,FALSE,TRUE,,Business center,0,5,,not spam,good
Braddell Tech,"We own a couple of units in block 13 of this development. We also have 1 rental unit. It is a bit strange as half of the block is privately owned whereas the other half is operated under JTC. At one time it was under HDB.

Parking is easy and plentiful. The rates are equal to HDB rates.
There is an eclectic mix of businesses in both blocks. We also use some of them for convenience sake.

The lifts are rather dated and it is not unusual for at least one to be out of order. As an owner here, I don't really know where our fees are all going as the security guards have virtually been decommissioned. The number of cleaners has diminished by at least 50% since we have been doing business here.

The leasehold is nearing expiry and needs to be addressed quite soon.",https://www.google.com/maps/search/?api=1&query=Braddell%20Tech&query_place_id=ChIJe5hmJnIX2jERpmbH3qDsOmU,FALSE,TRUE,,Business center,0,5,,not spam,bad
